9787208137820	26803255	5	0	0	2	10	48	https://img1.doubanio.com/lpic/s28774987.jpg
9787508081465	26301898	2	0	0	2	7	31	https://img5.doubanio.com/lpic/s28016166.jpg
9787501948949	1321672	33.3%	46.3%	18.5%	1.9%	0.0%	18	2	0	3	75	22	https://img3.doubanio.com/lpic/s7617300.jpg
9787534251610	3572551	69.2%	30.8%	0.0%	0.0%	0.0%	3	0	0	1	18	15	https://img1.doubanio.com/lpic/s3628089.jpg
9787802032156	1490606	0	1	0	1	5	8	https://img3.doubanio.com/lpic/s10271874.jpg
9783836505154	3804559	72.7%	18.2%	9.1%	0.0%	0.0%	1	0	0	0	18	53	https://img1.doubanio.com/lpic/s28368047.jpg
9787533259525	3542734	63.2%	35.1%	1.8%	0.0%	0.0%	46	26	0	21	207	241	https://img3.doubanio.com/lpic/s3603265.jpg
9787532255771	3171267	62.8%	31.4%	5.8%	0.0%	0.0%	37	2	0	11	218	477	https://img3.doubanio.com/lpic/s3589012.jpg
9787115226891	4889896	32.8%	40.9%	22.0%	3.8%	0.5%	38	2	0	62	241	543	https://img5.doubanio.com/lpic/s22778406.jpg
9787534294976	26855953	2	0	0	0	3	1	https://img5.doubanio.com/lpic/s28978106.jpg
9787534617423	1469008	64.5%	26.8%	8.0%	0.0%	0.7%	32	1	0	28	157	276	https://img3.doubanio.com/lpic/s2142865.jpg
9787108021564	1056868	38.5%	47.2%	13.5%	0.7%	0.1%	1958	132	0	1245	13336	9227	https://img1.doubanio.com/lpic/s2009787.jpg
9787544247573	4822112	52.0%	36.7%	10.2%	1.0%	0.0%	35	4	0	3	118	162	https://img3.doubanio.com/lpic/s4455630.jpg
9787501533244	1039407	0	0	0	0	10	2	https://img1.doubanio.com/lpic/s9759049.jpg
9787121284922	26853511	0	0	0	0	3	2	https://img1.doubanio.com/lpic/s28967267.jpg
9787539142753	3242854	58.5%	34.1%	2.4%	2.4%	2.4%	13	1	0	10	55	88	https://img3.doubanio.com/lpic/s3294863.jpg
9787564525637	26823945	87.5%	12.5%	0.0%	0.0%	0.0%	4	9	0	2	13	31	https://img3.doubanio.com/lpic/s28837272.jpg
9787507717303	1079945	31.2%	45.1%	21.9%	1.4%	0.4%	337	6	0	32	3623	311	https://img3.doubanio.com/lpic/s1078863.jpg
9787807169130	4187400	76.5%	17.6%	5.9%	0.0%	0.0%	5	0	0	2	19	10	https://img3.doubanio.com/lpic/s6101294.jpg
9787500789727	2190019	62.5%	37.5%	0.0%	0.0%	0.0%	3	0	0	3	19	15	https://img1.doubanio.com/lpic/s5931418.jpg
9787556028405	26413749	81.8%	9.1%	9.1%	0.0%	0.0%	3	6	0	0	10	42	https://img3.doubanio.com/lpic/s28948805.jpg
9789728753948	3699496	50.5%	37.4%	12.1%	0.0%	0.0%	21	2	0	6	125	43	https://img3.doubanio.com/lpic/s3753293.jpg
9787501152148	1092624	0	0	0	0	1	0	https://img3.doubanio.com/lpic/s25020451.jpg
9787544810784	4255372	72.7%	24.2%	3.0%	0.0%	0.0%	26	1	0	5	166	27	https://img1.doubanio.com/lpic/s4154748.jpg
9787544248211	4915889	42.2%	37.8%	17.8%	2.2%	0.0%	16	2	0	6	51	94	https://img3.doubanio.com/lpic/s9558471.jpg
9787539925899	2127260	22.6%	29.0%	33.3%	5.4%	9.7%	13	7	0	48	111	261	https://img3.doubanio.com/lpic/s2548450.jpg
9787539187402	24756801	1	1	0	3	7	67	https://img3.doubanio.com/lpic/s26757870.jpg
9787541741678	6097256	25.0%	50.0%	25.0%	0.0%	0.0%	7	0	0	3	24	8	https://img1.doubanio.com/lpic/s6382827.jpg
9787802514461	4882055	26.3%	43.1%	25.0%	4.1%	1.5%	195	7	0	89	753	2074	https://img1.doubanio.com/lpic/s4555529.jpg
9787533267537	10446506	28.1%	50.0%	20.3%	1.6%	0.0%	20	1	0	4	82	75	https://img3.doubanio.com/lpic/s8978202.jpg
9787530212714	21361889	2	0	0	0	9	6	https://img5.doubanio.com/lpic/s26097296.jpg
9789867635976	10519684	1	0	0	0	12	9	https://img1.doubanio.com/lpic/s8871037.jpg
9787539466958	26422876	66.7%	21.2%	12.1%	0.0%	0.0%	15	0	0	1	36	61	https://img3.doubanio.com/lpic/s28107714.jpg
9787517005674	21361892	32.2%	45.5%	21.5%	0.8%	0.0%	26	1	0	50	138	332	https://img3.doubanio.com/lpic/s25496575.jpg
9787541748981	21334465	5	1	0	0	8	19	https://img1.doubanio.com/lpic/s26293719.jpg
9787505630123	26371011	1	0	0	0	12	6	https://img3.doubanio.com/lpic/s28302385.jpg
9787535326263	1123719	3	0	0	2	9	49	https://img1.doubanio.com/lpic/s2580557.jpg
9787539163529	6049977	23.5%	48.5%	27.9%	0.0%	0.0%	16	1	0	10	79	230	https://img3.doubanio.com/lpic/s6927290.jpg
9787508021201	1079871	54.6%	33.3%	11.4%	0.7%	0.0%	147	105	0	65	982	1431	https://img1.doubanio.com/lpic/s3982837.jpg
9787535476586	26043286	31.1%	33.6%	26.4%	7.0%	1.9%	330	15	0	85	816	2487	https://img3.doubanio.com/lpic/s27713282.jpg
9787533259594	3620501	55.6%	29.6%	14.8%	0.0%	0.0%	45	6	0	8	182	134	https://img1.doubanio.com/lpic/s7627858.jpg
9787536691162	2265160	47.6%	37.5%	14.0%	0.8%	0.1%	299	14	0	39	2223	1261	https://img1.doubanio.com/lpic/s2718878.jpg
9787545510782	25902146	50.0%	41.7%	8.3%	0.0%	0.0%	2	12	0	5	11	8	https://img3.doubanio.com/lpic/s27300300.jpg
9787505610286	4183672	30.6%	44.9%	22.4%	2.0%	0.0%	19	0	0	2	61	18	https://img3.doubanio.com/lpic/s6460232.jpg
9787501996445	25850267	1	0	0	0	3	6	https://img3.doubanio.com/lpic/s27289074.jpg
9787549580019	26786737	25.0%	50.0%	25.0%	0.0%	0.0%	4	1	0	0	15	25	https://img1.doubanio.com/lpic/s28691918.jpg
9787539125466	1146979	40.9%	36.4%	15.9%	4.5%	2.3%	19	0	0	12	71	63	https://img3.doubanio.com/lpic/s1461410.jpg
9787532422593	2993974	82.9%	12.4%	4.8%	0.0%	0.0%	43	0	0	22	135	145	https://img5.doubanio.com/lpic/s3103136.jpg
9787533266684	6778493	4	1	0	1	12	11	https://img3.doubanio.com/lpic/s6995243.jpg
9787530964880	6758609	36.9%	40.1%	19.4%	3.7%	0.0%	149	3	0	63	493	520	https://img3.doubanio.com/lpic/s6864462.jpg
9787537660945	25725002	1	0	0	0	11	3	https://img1.doubanio.com/lpic/s27043497.jpg
9787544253161	5939303	57.0%	34.3%	8.7%	0.0%	0.0%	87	6	0	7	356	171	https://img3.doubanio.com/lpic/s6181661.jpg
9787511335920	25912268	30.1%	28.3%	39.9%	1.7%	0.0%	47	1	0	6	192	501	https://img3.doubanio.com/lpic/s27309530.jpg
9787221077509	3798617	31.3%	56.3%	6.3%	6.3%	0.0%	7	0	0	3	19	5	https://img3.doubanio.com/lpic/s4353192.jpg
9787540766801	25747304	0	0	0	0	1	10	https://img1.doubanio.com/lpic/s27093317.jpg
9787535347633	3999151	32.1%	48.2%	19.6%	0.0%	0.0%	35	1	0	6	152	134	https://img3.doubanio.com/lpic/s3960534.jpg
9787541460715	25731638	51.2%	24.4%	17.1%	4.9%	2.4%	11	3	0	18	32	97	https://img3.doubanio.com/lpic/s27172630.jpg
9787501587698	26615891	1	0	0	0	4	4	https://img1.doubanio.com/lpic/s28300328.jpg
9787533262242	4824386	52.9%	40.4%	6.7%	0.0%	0.0%	39	0	0	1	132	119	https://img1.doubanio.com/lpic/s4472319.jpg
9787564525941	26666217	79.4%	17.6%	2.9%	0.0%	0.0%	20	13	0	3	29	46	https://img1.doubanio.com/lpic/s29196119.jpg
9787221087515	4719513	23.5%	47.1%	29.4%	0.0%	0.0%	1	0	0	1	19	11	https://img5.doubanio.com/lpic/s4231716.jpg
9787550245242	26641759	1	2	0	0	5	5	https://img3.doubanio.com/lpic/s28316811.jpg
9787533232290	1008214	53.8%	35.5%	10.4%	0.4%	0.0%	54	14	0	8	338	321	https://img5.doubanio.com/lpic/s1159546.jpg
9787532937349	10738215	1	1	0	6	9	46	https://img1.doubanio.com/lpic/s9111488.jpg
9787533260897	3841355	62.4%	24.2%	11.5%	0.6%	1.3%	43	5	0	68	191	332	https://img1.doubanio.com/lpic/s22601798.jpg
9787505628359	26376299	3	3	0	0	7	5	https://img1.doubanio.com/lpic/s28058398.jpg
9787544813808	4929596	4	0	0	0	7	2	https://img1.doubanio.com/lpic/s6202528.jpg
9787543470729	3536343	61.9%	29.1%	9.0%	0.0%	0.0%	117	7	0	8	508	353	https://img3.doubanio.com/lpic/s3605465.jpg
9787539138022	2223472	67.4%	25.8%	4.5%	2.2%	0.0%	18	0	0	20	108	86	https://img3.doubanio.com/lpic/s5760980.jpg
9787550245280	26437736	50.0%	18.8%	12.5%	12.5%	6.3%	5	0	0	4	17	200	https://img3.doubanio.com/lpic/s28142072.jpg
9787550288454	26938818	61.5%	30.8%	7.7%	0.0%	0.0%	3	7	0	3	14	126	https://img3.doubanio.com/lpic/s29230670.jpg
9787532718429	1203219	50.0%	45.0%	5.0%	0.0%	0.0%	5	0	0	0	44	5	https://img5.doubanio.com/lpic/s1146446.jpg
9789577623133	3012723	80.6%	19.4%	0.0%	0.0%	0.0%	9	13	0	6	49	57	https://img1.doubanio.com/lpic/s2969877.jpg
9787515403694	25774119	80.0%	10.0%	10.0%	0.0%	0.0%	3	4	0	2	9	53	https://img3.doubanio.com/lpic/s27144012.jpg
9787539134055	1854228	33.6%	41.0%	22.1%	3.2%	0.0%	66	3	0	16	317	220	https://img3.doubanio.com/lpic/s26741693.jpg
9787801907196	1425422	6.3%	31.3%	43.8%	18.8%	0.0%	4	0	0	8	23	54	https://img3.doubanio.com/lpic/s6805655.jpg
9789573216926	2997522	32.5%	48.8%	17.5%	0.6%	0.6%	36	2	0	2	254	124	https://img3.doubanio.com/lpic/s2951373.jpg
9787507722659	1156423	55.2%	33.0%	11.1%	0.6%	0.2%	257	6	0	33	2664	493	https://img3.doubanio.com/lpic/s1422405.jpg
9787811137408	4737014	23.7%	57.9%	15.8%	2.6%	0.0%	13	0	0	8	46	89	https://img1.doubanio.com/lpic/s6156019.jpg
9787543468870	3062452	42.9%	39.3%	16.3%	1.0%	0.5%	44	2	0	5	255	150	https://img1.doubanio.com/lpic/s9070158.jpg
9787508389011	4735806	37.5%	50.0%	12.5%	0.0%	0.0%	3	1	0	0	23	62	https://img3.doubanio.com/lpic/s4264123.jpg
9787534135354	4175411	58.9%	29.8%	10.0%	1.0%	0.3%	276	41	0	48	1625	1113	https://img3.doubanio.com/lpic/s4117740.jpg
9787111499213	26605896	4	0	0	5	7	32	https://img3.doubanio.com/lpic/s28289850.jpg
9787530752739	6971906	40.0%	20.0%	10.0%	10.0%	20.0%	5	0	0	0	12	28	https://img3.doubanio.com/lpic/s24404511.jpg
9787543473621	4134406	37.0%	51.9%	7.4%	3.7%	0.0%	7	0	0	3	40	68	https://img3.doubanio.com/lpic/s4056131.jpg
9787544813426	4881802	70.4%	21.1%	8.5%	0.0%	0.0%	11	0	0	6	101	19	https://img3.doubanio.com/lpic/s4415902.jpg
9787539753478	10617789	58.1%	25.8%	12.9%	0.0%	3.2%	6	2	0	2	40	71	https://img3.doubanio.com/lpic/s24552803.jpg
9787020066476	2980812	27.7%	40.9%	27.6%	3.2%	0.6%	2466	226	0	951	18130	10959	https://img3.doubanio.com/lpic/s2985971.jpg
9787544279239	26644282	5	0	0	1	7	12	https://img3.doubanio.com/lpic/s28319474.jpg
9787534267888	10455402	67.1%	23.2%	9.8%	0.0%	0.0%	41	0	0	2	101	97	https://img3.doubanio.com/lpic/s8993990.jpg
9787501610129	26608360	1	0	0	1	5	3	https://img3.doubanio.com/lpic/s28292435.jpg
9787510423673	10559322	7.9%	30.2%	53.2%	7.2%	1.4%	59	14	0	24	161	748	https://img3.doubanio.com/lpic/s9070780.jpg
9787550231191	25956102	77.4%	9.4%	5.7%	3.8%	3.8%	14	9	0	5	51	575	https://img3.doubanio.com/lpic/s27661001.jpg
9787530955024	3393174	24.4%	45.0%	29.2%	1.0%	0.5%	67	9	0	32	265	439	https://img1.doubanio.com/lpic/s5972959.jpg
9787806799970	1489164	60.7%	32.0%	7.0%	0.4%	0.0%	250	16	0	58	1454	848	https://img3.doubanio.com/lpic/s1533601.jpg
9787544827867	20434045	58.3%	16.7%	25.0%	0.0%	0.0%	7	1	0	0	14	16	https://img1.doubanio.com/lpic/s26392077.jpg
9787541464607	26412925	50.0%	40.0%	10.0%	0.0%	0.0%	1	0	0	1	14	1	https://img3.doubanio.com/lpic/s28095550.jpg
9787530731741	1151061	38.7%	45.3%	13.3%	2.0%	0.7%	59	4	0	27	189	185	https://img3.doubanio.com/lpic/s1996772.jpg
9787540470913	26352348	38.7%	45.2%	12.9%	3.2%	0.0%	12	2	0	6	34	86	https://img1.doubanio.com/lpic/s28040118.jpg
9787560539188	6751316	47.6%	42.9%	4.8%	0.0%	4.8%	12	0	0	22	23	111	https://img3.doubanio.com/lpic/s6883113.jpg
9787531321477	1048732	35.3%	45.6%	17.6%	0.7%	0.7%	25	2	0	9	177	71	https://img3.doubanio.com/lpic/s8963673.jpg
9787303146963	20282908	0	0	0	1	1	2	https://img1.doubanio.com/lpic/s24414429.jpg
9787115422736	26831466	0.0%	70.0%	30.0%	0.0%	0.0%	6	0	0	0	20	0	https://img1.doubanio.com/lpic/s28873299.jpg
9787562461692	10537771	56.5%	36.5%	6.1%	0.9%	0.0%	43	9	0	24	121	420	https://img3.doubanio.com/lpic/s8970655.jpg
9787544809047	4087898	25.0%	68.8%	6.3%	0.0%	0.0%	4	0	0	1	22	11	https://img3.doubanio.com/lpic/s4051253.jpg
9787541464911	25901258	61.3%	22.6%	9.7%	0.0%	6.5%	12	2	0	10	26	85	https://img1.doubanio.com/lpic/s27394228.jpg
9787532726110	1046538	36.3%	50.4%	13.3%	0.0%	0.0%	24	28	0	9	160	282	https://img3.doubanio.com/lpic/s1237140.jpg
9787513314831	25905020	22.6%	41.0%	31.4%	3.8%	1.3%	108	11	0	42	265	1149	https://img3.doubanio.com/lpic/s28372761.jpg
9787533254681	2368819	47.6%	38.6%	12.7%	1.1%	0.0%	50	3	0	6	250	345	https://img5.doubanio.com/lpic/s3076456.jpg
9787539131566	1724587	59.1%	31.7%	7.3%	1.2%	0.6%	36	1	0	9	215	150	https://img3.doubanio.com/lpic/s9039081.jpg
9787537610186	3431944	88.7%	7.5%	3.8%	0.0%	0.0%	25	1	0	2	60	34	https://img3.doubanio.com/lpic/s3556884.jpg
9787530113899	1225533	66.8%	24.6%	8.0%	0.7%	0.0%	46	5	0	5	378	41	https://img3.doubanio.com/lpic/s1308121.jpg
9787508014197	1044233	50.0%	35.7%	7.1%	7.1%	0.0%	3	2	0	3	32	32	https://img3.doubanio.com/lpic/s1032484.jpg
9787539786865	26756437	7	1	0	0	9	5	https://img3.doubanio.com/lpic/s28554964.jpg
9787539277905	26641537	5	0	0	0	6	4	https://img3.doubanio.com/lpic/s28332651.jpg
9787533282141	26282532	3	0	0	0	5	1	https://img3.doubanio.com/lpic/s27964773.jpg
9787544244718	3880402	47.3%	38.3%	12.4%	2.0%	0.0%	73	40	0	59	250	352	https://img3.doubanio.com/lpic/s4699123.jpg
9787544708845	4087913	33.9%	40.3%	24.2%	1.6%	0.0%	35	28	0	69	221	351	https://img3.doubanio.com/lpic/s4037584.jpg
9787530116753	1897046	0	0	0	0	15	1	https://img3.doubanio.com/lpic/s1990491.jpg
9787544249850	5422865	39.0%	45.9%	14.3%	0.9%	0.0%	78	9	0	34	270	244	https://img1.doubanio.com/lpic/s6273818.jpg
9787221092748	19975976	0	0	0	1	3	15	https://img3.doubanio.com/lpic/s27273723.jpg
9787549572090	26611725	13.3%	20.7%	27.4%	17.8%	20.7%	114	4	0	9	187	211	https://img3.doubanio.com/lpic/s28342021.jpg
9787539750927	6430660	42.1%	47.4%	10.5%	0.0%	0.0%	6	2	0	10	19	64	https://img3.doubanio.com/lpic/s11193783.jpg
9787508666563	26865170	56.5%	17.4%	17.4%	8.7%	0.0%	9	4	0	8	20	297	https://img1.doubanio.com/lpic/s29120138.jpg
9787539137483	2247323	28.9%	43.0%	27.4%	0.0%	0.7%	33	0	0	0	178	48	https://img3.doubanio.com/lpic/s2781762.jpg
9787534132995	10510899	29.3%	43.6%	24.1%	2.3%	0.8%	52	5	0	38	152	1365	https://img1.doubanio.com/lpic/s24606888.jpg
9787532490189	10519831	1	0	0	2	7	28	https://img3.doubanio.com/lpic/s10205325.jpg
9787555210894	26834038	0	0	0	0	2	1	https://img3.doubanio.com/lpic/s28885700.jpg
9787229111502	26835060	48.6%	41.0%	10.5%	0.0%	0.0%	53	1	0	3	116	222	https://img3.doubanio.com/lpic/s28888951.jpg
9787535304704	3011169	92.9%	7.1%	0.0%	0.0%	0.0%	6	0	0	1	18	10	https://img3.doubanio.com/lpic/s4588073.jpg
9787550221840	25842278	25.0%	37.4%	32.0%	4.5%	1.0%	233	12	0	72	750	1277	https://img3.doubanio.com/lpic/s27256123.jpg
9787564061487	20383324	5	0	0	0	10	6	https://img1.doubanio.com/lpic/s24609057.jpg
9787539151588	4224633	48.9%	42.6%	8.5%	0.0%	0.0%	15	0	0	7	72	86	https://img3.doubanio.com/lpic/s4178584.jpg
9787500789864	3192130	72.5%	21.6%	5.4%	0.0%	0.5%	114	3	0	16	211	238	https://img1.doubanio.com/lpic/s6456668.jpg
9787811195101	3601538	40.0%	55.6%	4.4%	0.0%	0.0%	20	5	0	10	58	142	https://img5.doubanio.com/lpic/s3837196.jpg
9787501933266	1073644	0	0	0	0	19	212	https://img1.doubanio.com/lpic/s1077767.jpg
9787544245371	4124719	55.2%	34.3%	10.4%	0.0%	0.0%	31	1	0	6	80	76	https://img3.doubanio.com/lpic/s28385883.jpg
9787530436158	2981963	73.3%	6.7%	6.7%	6.7%	6.7%	6	1	0	9	15	49	https://img3.doubanio.com/lpic/s24399273.jpg
9787532478958	4000984	57.1%	35.7%	4.8%	2.4%	0.0%	14	2	0	1	60	27	https://img5.doubanio.com/lpic/s4051006.jpg
9787534218293	1221635	67.6%	28.2%	2.8%	1.4%	0.0%	27	0	0	5	77	113	https://img3.doubanio.com/lpic/s1246000.jpg
9780689829598	1754151	57.1%	32.9%	10.0%	0.0%	0.0%	17	1	0	2	95	98	https://img5.doubanio.com/lpic/s1557476.jpg
9787532415106	1001872	63.1%	30.5%	6.5%	0.0%	0.0%	69	3	0	12	386	184	https://img1.doubanio.com/lpic/s3898117.jpg
9787500827399	1095634	47.5%	40.6%	11.1%	0.6%	0.2%	3188	544	0	817	9610	8948	https://img3.doubanio.com/lpic/s1081291.jpg
9787513321075	26849271	1	0	0	2	6	4	https://img3.doubanio.com/lpic/s28948722.jpg
9787539433684	4852614	46.8%	49.4%	2.5%	1.3%	0.0%	28	0	0	8	106	86	https://img3.doubanio.com/lpic/s4394844.jpg
9787539965314	25734421	43.4%	42.1%	11.8%	2.0%	0.7%	61	13	0	21	172	339	https://img1.doubanio.com/lpic/s27063379.jpg
9787539141251	3061565	61.5%	34.6%	1.9%	0.0%	1.9%	3	0	0	3	67	74	https://img3.doubanio.com/lpic/s9098040.jpg
9787108053152	26647316	52.9%	23.5%	23.5%	0.0%	0.0%	7	0	0	8	23	110	https://img3.doubanio.com/lpic/s28322824.jpg
9789573326830	6719092	66.4%	26.8%	6.1%	0.7%	0.0%	29	0	0	6	391	24	https://img3.doubanio.com/lpic/s6739575.jpg
9787500798514	5038453	64.8%	23.2%	9.6%	2.4%	0.0%	52	5	0	30	107	329	https://img3.doubanio.com/lpic/s4463102.jpg
9787550277625	26825522	57.1%	32.3%	9.3%	1.2%	0.0%	59	18	0	11	186	2395	https://img3.doubanio.com/lpic/s28845900.jpg
9787222041554	1182494	41.7%	41.9%	15.7%	0.7%	0.0%	110	13	0	8	787	321	https://img3.doubanio.com/lpic/s1162912.jpg
9787802446243	4249101	31.7%	48.6%	17.3%	2.2%	0.4%	86	4	0	7	352	218	https://img3.doubanio.com/lpic/s6129621.jpg
9787535752390	3058360	37.5%	35.9%	25.0%	1.6%	0.0%	21	3	0	11	82	181	https://img3.doubanio.com/lpic/s3055160.jpg
9787543470941	3283631	49.7%	34.5%	13.3%	2.4%	0.0%	41	2	0	0	215	179	https://img3.doubanio.com/lpic/s3463074.jpg
9787100035880	1224233	44.2%	39.0%	16.0%	0.4%	0.4%	42	66	0	14	389	145	https://img3.doubanio.com/lpic/s9130464.jpg
9787550226319	25934300	53.7%	28.1%	14.3%	2.3%	1.6%	371	31	0	208	1031	9312	https://img3.doubanio.com/lpic/s29389152.jpg
9787535836915	3121298	38.1%	52.4%	4.8%	4.8%	0.0%	8	0	0	1	32	20	https://img3.doubanio.com/lpic/s3160670.jpg
9787544064743	26335263	2	1	0	0	4	65	https://img3.doubanio.com/lpic/s28017523.jpg
9787505627420	25867506	44.4%	47.2%	8.3%	0.0%	0.0%	15	0	0	14	44	72	https://img3.doubanio.com/lpic/s27321284.jpg
9787020054206	1808662	43.7%	41.2%	12.6%	2.5%	0.0%	36	1	0	33	185	703	https://img3.doubanio.com/lpic/s1679674.jpg
9787549584543	26879506	1	0	0	0	2	2	https://img3.doubanio.com/lpic/s29186612.jpg
9787543475977	4882258	37.6%	42.4%	18.4%	1.6%	0.0%	44	2	0	8	154	167	https://img3.doubanio.com/lpic/s4387811.jpg
9787549316939	24380077	47.6%	33.3%	9.5%	0.0%	9.5%	5	1	0	19	19	105	https://img3.doubanio.com/lpic/s26378942.jpg
9787539197890	25912874	20.0%	70.0%	10.0%	0.0%	0.0%	4	0	0	0	12	5	https://img3.doubanio.com/lpic/s27991464.jpg
9789888048656	6517431	66.8%	23.7%	8.4%	0.9%	0.1%	181	3	0	165	986	4237	https://img3.doubanio.com/lpic/s6486565.jpg
9787535836496	2987856	43.4%	39.6%	15.1%	1.9%	0.0%	11	1	0	4	84	42	https://img3.doubanio.com/lpic/s2966075.jpg
9787513321266	26849280	5	0	0	2	9	42	https://img3.doubanio.com/lpic/s28948764.jpg
9787533430627	1002164	37.5%	56.3%	6.3%	0.0%	0.0%	4	0	0	2	20	22	https://img3.doubanio.com/lpic/s1440390.jpg
9787505408944	1145738	20.0%	70.0%	10.0%	0.0%	0.0%	2	1	0	1	11	69	https://img1.doubanio.com/lpic/s1409488.jpg
9787539141800	3094339	44.9%	38.2%	16.9%	0.0%	0.0%	23	10	0	7	115	222	https://img1.doubanio.com/lpic/s3117649.jpg
9787539142784	3242853	18.2%	27.3%	36.4%	0.0%	18.2%	2	0	0	2	11	1	https://img3.doubanio.com/lpic/s3294860.jpg
9787507720952	1213484	45.0%	41.8%	12.7%	0.5%	0.0%	15	1	0	1	255	47	https://img3.doubanio.com/lpic/s1154080.jpg
9787534480546	26436883	0	0	0	2	2	9	https://img3.doubanio.com/lpic/s28121925.jpg
9787533767921	26662954	4	1	0	0	6	13	https://img1.doubanio.com/lpic/s28338597.jpg
9787540476793	26897325	50.0%	26.0%	14.0%	6.0%	4.0%	40	1	0	5	50	186	https://img1.doubanio.com/lpic/s29108379.jpg
9787508653969	26736281	28.6%	71.4%	0.0%	0.0%	0.0%	5	2	0	7	17	97	https://img3.doubanio.com/lpic/s28468285.jpg
9787544808156	3985995	71.4%	21.4%	7.1%	0.0%	0.0%	4	0	0	10	27	36	https://img1.doubanio.com/lpic/s3955918.jpg
9787538524246	1431836	47.7%	37.3%	13.8%	0.9%	0.2%	3074	174	0	795	35495	9915	https://img3.doubanio.com/lpic/s1445665.jpg
9787543479470	6042356	61.2%	31.3%	6.8%	0.7%	0.0%	52	1	0	11	188	164	https://img1.doubanio.com/lpic/s6515649.jpg
9787305104206	11605342	0	0	0	1	3	86	https://img1.doubanio.com/lpic/s27324687.jpg
9787115435545	26901055	81.1%	10.8%	5.4%	2.7%	0.0%	23	16	0	5	33	43	https://img3.doubanio.com/lpic/s29117922.jpg
9787543473355	3927859	59.3%	34.4%	6.3%	0.0%	0.0%	64	1	0	11	403	322	https://img3.doubanio.com/lpic/s3943431.jpg
9787549529346	20441867	38.9%	27.8%	29.6%	1.9%	1.9%	20	2	0	6	58	181	https://img1.doubanio.com/lpic/s24507028.jpg
9787550128729	26878424	1	0	0	0	7	20	https://img3.doubanio.com/lpic/s29054472.jpg
9787806760352	1083234	54.1%	37.8%	8.1%	0.0%	0.0%	6	1	0	3	45	65	https://img3.doubanio.com/lpic/s1327654.jpg
9787505625198	25757791	57.9%	31.6%	10.5%	0.0%	0.0%	8	2	0	3	27	73	https://img3.doubanio.com/lpic/s27113982.jpg
9787511351494	26320362	1	1	0	4	6	26	https://img3.doubanio.com/lpic/s28002143.jpg
9787537667241	25752978	35.7%	50.0%	14.3%	0.0%	0.0%	3	2	0	0	14	10	https://img3.doubanio.com/lpic/s27188002.jpg
9787532413447	3182812	91.4%	5.7%	2.9%	0.0%	0.0%	17	1	0	0	37	13	https://img1.doubanio.com/lpic/s4144247.jpg
9787224076134	1808657	38.6%	38.6%	21.9%	0.9%	0.0%	24	4	0	49	132	497	https://img3.doubanio.com/lpic/s1679670.jpg
9787802034730	2349872	3	0	0	4	9	34	https://img5.doubanio.com/lpic/s9060346.jpg
9787544815154	5283218	21.6%	40.5%	35.1%	2.7%	0.0%	17	0	0	0	60	20	https://img1.doubanio.com/lpic/s6292849.jpg
9787221082848	3797870	45.5%	39.4%	12.1%	3.0%	0.0%	7	0	0	2	45	53	https://img1.doubanio.com/lpic/s3839969.jpg
9787535345325	3813664	38.3%	37.6%	24.1%	0.0%	0.0%	33	1	0	8	175	128	https://img1.doubanio.com/lpic/s3889709.jpg
9787108017444	1066462	38.6%	44.5%	16.1%	0.6%	0.2%	8574	455	0	1292	104100	14355	https://img3.doubanio.com/lpic/s1557610.jpg
9787539132792	1491317	62.6%	28.8%	8.1%	0.4%	0.1%	166	3	0	112	1641	730	https://img3.doubanio.com/lpic/s2542074.jpg
9787513318303	26613959	70.0%	20.0%	10.0%	0.0%	0.0%	6	0	0	1	11	7	https://img1.doubanio.com/lpic/s28728049.jpg
9787500652229	1288019	72.2%	24.1%	3.7%	0.0%	0.0%	29	2	0	29	536	1002	https://img5.doubanio.com/lpic/s2602536.jpg
9787537620055	1032860	56.8%	32.4%	10.8%	0.0%	0.0%	5	1	0	1	43	90	https://img3.doubanio.com/lpic/s3820110.jpg
9787535358394	6391146	65.3%	20.4%	10.2%	4.1%	0.0%	20	1	0	2	60	74	https://img3.doubanio.com/lpic/s6811364.jpg
9787513321792	26832859	36.0%	40.0%	20.0%	4.0%	0.0%	11	0	0	3	27	31	https://img5.doubanio.com/lpic/s28879476.jpg
9787513308328	11620650	56.3%	37.5%	0.0%	3.1%	3.1%	13	0	0	11	33	96	https://img1.doubanio.com/lpic/s11284689.jpg
9787534612671	3077841	71.1%	19.3%	8.4%	1.2%	0.0%	24	2	0	4	99	65	https://img3.doubanio.com/lpic/s4639471.jpg
9787545600858	4852805	51.1%	36.3%	8.8%	0.8%	3.1%	108	20	0	71	293	574	https://img3.doubanio.com/lpic/s6195320.jpg
9787535039804	3697321	1	1	0	0	14	16	https://img3.doubanio.com/lpic/s3751451.jpg
9787539117201	1283965	29.5%	34.1%	29.5%	4.5%	2.3%	5	0	0	4	60	54	https://img3.doubanio.com/lpic/s6874622.jpg
9789577516503	24741996	1	0	0	0	2	1	https://img1.doubanio.com/lpic/s27141069.jpg
9787534633041	1310025	44.3%	43.7%	11.6%	0.2%	0.2%	149	12	0	40	721	232	https://img1.doubanio.com/lpic/s1408467.jpg
9787514503661	20255214	65.4%	27.6%	6.5%	0.6%	0.0%	197	5	0	27	635	1167	https://img1.doubanio.com/lpic/s24231249.jpg
